CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
03-09-0039-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO TECNICO INTERACTIVO,"CALZADA EBEN-EZER LOTE NO. 48 ""E"", ALDEA SANTO TOMAS MILPAS ALTAS, ZONA 4",42803510,JOEL CHANCHO SIRIN,MARTA LIDIA ROLDÁN PADILLA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-09-0042-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO CRISTIANO SABER Y GRACIA,"3RA. CALLE, CALLEJON I 3-09 ZONA 2 ALDEA SANTO TOMAS MILPAS ALTAS",77272423,JOEL CHANCHO SIRÍN,RUDI ARNOLDO PINEDA LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-0046-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO DE EDUCACION PARA ADULTOS EN SUPERACION IDEAS,"KM. 32. 5, 4A. AVENIDA LOTE NO. 3, ALDEA LA LIBERTAD ZONA 2",77253265,JOEL CHANCHO SIRIN,OSCAR ESTUARDO BAUTISTA SOTO,DIVERSIFICADO,PRIVADO,RURAL,TEMPORAL TITULOS,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-09-0048-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,IDEAS INSTITUTO,"4A. AVENIDA 1-14 ZONA 2, ALDEA LA LIBERTAD",77253265,JOEL CHANCHO SIRÍN,OSCAR ESTUARDO BAUTISTA SOTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-09-0052-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO MIXTO SANTO TOMAS APOSTOL,"2A. CALLE 0-26-B, ALDEA SANTO TOMAS MILPAS ALTAS",41830674,JOEL CHANCHO SIRÍN,ENY AMARILIS HERNÁNDEZ LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-0056-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,CENTRO EDUCATIVO BILINGUE FASE,"KILOMETRO 31.5 LOTE 23 ZONA 0, ALDEA LA LIBERTAD",77560966,JOEL CHANCHO SIRÍN,STEPHANIE LUCY VALDEZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,SACATEPÉQUEZ
03-09-0057-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,CENTRO EDUCATIVO BILINGUE FASE,"KILOMETRO 31.5 LOTE 23 ZONA 0, ALDEA LA LIBERTAD",77560966,JOEL CHANCHO SIRÍN,STEPHANIE LUCY VALDEZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,SACATEPÉQUEZ
03-09-0059-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADO,2A. AVENIDA Y TERCERA CALLE ZONA 1,59223522,JOEL CHANCHO SIRÍN,YODI ESCARLEN LÓPEZ CASTELLANOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-09-0061-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,LICEO SANTA LUCIA,6A. AVENIDA 1-15 ZONA 1,59679411,JOEL CHANCHO SIRÍN,JOEL ARMANDO SALAZAR GIRÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-09-0062-46,03-007,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO MIXTO SANTO TOMAS,4A. CALLE 2-55 ZONA 2,55444455,MARLIS BERZABE REYES REYES,MARIA DEL CARMEN VASQUES SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-0063-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,3A. CALLE 2-00 CASCO URBANO,42194439,JOEL CHANCHO SIRIN,EDGAR EMILIO REYES QUEXEL,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-0064-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,3A. CALLE 2-00 CASCO URBANO SANTA LUCA MILPAS ALTAS ZONA 1,42194489,JOEL CHANCHO SIRÍN,EDGAR EMILIO REYES QUEXEL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-0065-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,CENTRO EDUCATIVO CRISTIANO VIDA Y ESPERANZA,4TA. CALLE 4-44 ZONA 1,77560427,JOEL CHANCHO SIRÍN,OLGA CAROLINA ESTRADA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-1134-46,03-006,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,2A. CALLE 0-07 ZONA 4 ALDEA SANTO TOMAS MILPAS ALTAS,,JOEL CHANCHO SIRIN,,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-1224-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,LICEO SANTA LUCIA,6A. AVENIDA 1-15 ZONA 1,59679411,JOEL CHANCHO SIRÍN,JOEL ARMANDO SALAZAR GIRÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-09-1329-46,03-99-0206,SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,COLEGIO CRISTIANO SABER Y GRACIA,3A. CALLE CALLEJON I 3-09 ZONA 2 ALDEA SANTO TOMAS MILPAS ALTAS,77272423,JOEL CHANCHO SIRÍN,RUDI ARNOLDO PINEDA LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-10-0008-46,03-006,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,INSTITUTO MUNICIPAL MIXTO DE EDUCACION,"4TA. CALLE ""A"", B-6, ZONA 1",57002002,JOEL CHANCHO SIRIN,MARÍA ANTONIA MIXTÚN MARTINEZ,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-10-0010-46,03-006,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,INSTITUTO MUNICIPAL MIXTO DE EDUCACION,"4TA. CALLE ""A"", B-6 ZONA 1",57002002,JOEL CHANCHO SIRIN,ANGEL FRANCISCO RAMOS Y RAMOS,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-10-0014-46,03-99-0206,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,CENTRO EDUCATIVO DEEPSTREAM,"MANZANA 10 LOTE #9.1, ALDEA BUENA VISTA",49960292,JOEL CHANCHO SIRÍN,GELDY EVELIN MUHUN MARROQUÍN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-10-0015-46,03-016,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,LOVE GUATEMALA,1A CALLE F-25 COLONIA VISTA HERMOSA ZONA 5,59155882,OSCAR OSWALDO SON CAMEZ,SERGIO NICOLAS LOPEZ GARCIA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-10-0017-46,03-99-0206,SACATEPEQUEZ,MAGDALENA MILPAS ALTAS,INSTITUTO MUNICIPAL MIXTO DE EDUCACIÓN,"4A.CALLE ""A"", B-06 ZONA 1",43665867,JOEL CHANCHO SIRÍN,ANGEL FRANCISCO RAMOS Y RAMOS,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-11-0007-46,03-11-0202,SACATEPEQUEZ,SANTA MARIA DE JESUS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,PRIMER CANTON PLAZUELA,47282279,AURA MARINA LORENZO SAGCHÉ,LIGIA PATRICIA FLORES JUÁREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0029-46,03-11-0202,SACATEPEQUEZ,SANTA MARIA DE JESUS,CENTRO EDUCATIVO DE NIÑAS PROXIMOS PASOS,TERCER CANTON 3-822,59910987,AURA MARINA LORENZO SAGCHÉ,MARIO RODOLFO MENDEZ VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0030-46,03-11-0202,SACATEPEQUEZ,SANTA MARIA DE JESUS,COLEGIO TRAVESIA DE CONOCIMIENTOS,PRIMER CANTON 1-232,50690877,AURA MARINA LORENZO SAGCHÉ,LUIS MIGUEL SIMÓN MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0031-46,03-11-0202,SACATEPEQUEZ,SANTA MARIA DE JESUS,COLEGIO TRAVESIA DE CONOCIMIENTOS,PRIMER CANTON 1-232,50690877,AURA MARINA LORENZO SAGCHÉ,LUIS MIGUEL SIMÓN MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-11-0035-46,03-11-0202,SACATEPEQUEZ,SANTA MARIA DE JESUS,LICEO SANTA MARIA,1A. CALLE 2-21 ZONA 1,58691388,AURA MARINA LORENZO SAGCHÉ,ENIO PAUL ALVAREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-11-0037-46,03-11-0202,SACATEPEQUEZ,SANTA MARIA DE JESUS,LICEO SANTA MARIA,1A. CALLE 2-21 ZONA 1,58691388,AURA MARINA LORENZO SAGCHÉ,ENIO PAUL ALVAREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-11-0038-46,03-11-0202,SACATEPEQUEZ,SANTA MARIA DE JESUS,LICEO SANTA MARÍA,1A. CALLE 2-21 ZONA 1,58691388,AURA MARINA LORENZO SAGCHÉ,ENIO PAUL ALVAREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0014-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE LOURDES,"5TA. AVENIDA 1-95, ZONA 1",78595519,MARLIS BERZABE REYES REYES,MARÍA SARVELIA ROSAS ZELADA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0021-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,0 CALLE A 0-88 ZONA 2,57778349,MARLIS BERZABE REYES REYES,MIGUEL ALVARO RODRIGUEZ PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0022-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,2A. CALLE 1-27 ZONA 2,57778349,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MIGUEL ALVARO RODRIGUEZ PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0024-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,"0 CALLE ""A"" 0-88 ZONA 2",78315283,MARLIS BERZABE REYES REYES,NILDA MARIANA GONZÁLEZ PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0032-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE ESTUDIOS CIUDAD VIEJA,"4TA. AVENIDA ZONA 1, VILLA COMCEPCION LOTE NO. 3",54094328,MARLIS BERZABE REYES REYES,ERIC OTTONIEL ROSALES GARCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0034-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE ESTUDIOS CIUDAD VIEJA,5TA AVENIDA FINAL 1-19 ZONA 1,54094328,MARLIS BERZABE REYES REYES,ANA LOURDES ASTURIAS PALENCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0035-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE ESTUDIOS CIUDAD VIEJA,5TA AVENIDA FINAL 1-19 ZONA 1,54094328,MARLIS BERZABE REYES REYES,ANA LOURDES ASTURIAS PALENCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0037-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO TERESA DE AVILA,2A. AVENIDA 2-55 ZONA 3,50715990,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,EDGAR RODERICO VÁSQUEZ BATRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0038-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO TERESA DE AVILA,2A. AVENIDA 2-55 ZONA 3,50715990,MARLIS BERZABE REYES REYES,MARÍA ISABEL ROSALES LEE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0041-46,03-12-0204,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO VALLE DE ALMOLONGA,3ERA. AVENIDA 1-74 ZONA 4,78340436,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,JUANA CONSUELO SÁNCHEZ QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0043-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,2A. CALLE 1-27 ZONA 2,57778349,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MIGUEL ALVARO RODRIGUEZ PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0044-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,3A. CALLE 1-22 ZONA 3,78340664,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,NILDA MARIANA GONZÁLEZ PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0049-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,"ESCUELA ECOLOGICA Y AMBIENTAL ""LAND FOREST DE GUATEMALA""","4A. CALLE 2-08 ZONA 6, BARRIO SAN MIGUEL",55973000,MARLIS BERZABE REYES REYES,MARÍA TERESA BARRIOS VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0050-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,"ESCUELA ECOLOGICA Y AMBIENTAL ""LAND FOREST DE GUATEMALA""","4A.CALLE 2-08 ZONA 6, BARRIO SAN MIGUEL",55973000,MARLIS BERZABE REYES REYES,MAYRA CRISTINA LÓPEZ MOLINA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0051-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,"CENTRO EDUCATIVO MIXTO ""LICEO DEL VALLE""",6TA. CALLE 4-90 ZONA 1,53940871,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MAYRA VERONICA SANTIZO MÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0054-46,03-12-0204,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO ANTIGUA INTERNATIONAL SCHOOL,KILOMETRO 74.8 RUTA NACIONAL 14,77409403,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,ORLANDO RUBEN SICAJOL TOLEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0058-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,"CENTRO EDUCATIVO MIXTO ""LICEO DEL VALLE""",6TA. CALLE 4-90 ZONA 1,52650238,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MAYRA VERONICA SANTIZO MÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0061-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,3A. CALLE 1-22 ZONA 3,78315283,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,NILDA MARIANA GONZÁLEZ PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0067-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE LOURDES,5TA. AVENIDA 1-95 ZONA 1,57473345,MARLIS BERZABE REYES REYES,MARÍA SARVELIA ROSAS ZELADA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0073-46,03-12-0204,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,45477495,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,BRENDA NOEMÍ LARIOS GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0074-46,03-12-0204,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,45477495,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,BRENDA NOEMÍ LARIOS GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0076-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE EDUCACION BASICA NUESTRO FUTURO,4TA. AVENIDA 8-11 ZONA 3,78315357,MARLIS BERZABE REYES REYES,DELIA ALEJANDRA GÁMEZ MENCOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0078-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO CRISTIANO KAIROS,3RA. CALLE 1-31 ZONA 1,78887757,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,PABLO DANIEL YACHE COJOLÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0081-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE LOURDES,5TA. AVENIDA 1-95 ZONA 1,57473345,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MARÍA SARVELIA ROSAS ZELADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0092-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO MIXTO INTEGRAL,3A. CALLE1-22 ZONA 3,52905166,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,NILDA MARIANA GONZÁLEZ PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0094-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO NUESTRA SEÑORA DE LOURDES,5A. AVENIDA 1-95 ZONA 1,45107958,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MARÍA SARVELIA ROSAS ZELADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0096-46,03-007,SACATEPEQUEZ,CIUDAD VIEJA,LICEO TERESA DE AVILA,2A. AVENIDA 2-55 ZONA 3,55154546,MARLIS BERZABE REYES REYES,MARIA ISABEL ROSALES LEE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0098-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO TERESA DE AVILA,2A. AVENIDA 2-55 ZONA 3,55154546,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,EDGAR RODERICO VÁSQUEZ BATRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0100-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,2A. CALLE 1-27 ZONA 2,33463816,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MIGUEL ALVARO RODRIGUEZ PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0101-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO EDUCATIVO MIXTO LICEO DEL VALLE,6A. CALLE 4-90 ZONA 1,43521190,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MAYRA VERONICA SANTIZO MÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0106-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,CENTRO DE EDUCACION DE NIVEL MEDIO NUESTRO FUTURO,4A. AVENIDA 8-11 ZONA 3,78315357,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,DAMARIS MARIBEL ABAC PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0108-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,RUTA NACIONAL 14 KM 81,45477495,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MIRLA EUNICE BARRIOS BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ
03-12-0109-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,45477495,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,MIRLA EUNICE BARRIOS BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ
03-12-0110-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,INSTITUTO TECNICO EMPRESARIAL,KILOMETRO 81 RN-14,45477495,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,BRENDA NOEMÍ LARIOS GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
03-12-0113-46,03-12-0203,SACATEPEQUEZ,CIUDAD VIEJA,COLEGIO VALLE ALEGRE,4A. CALLE 3-61 ZONA 1,52051608,MARLIS BERZABÉ REYES REYES DE QUIÑONEZ,GLADYS NOHEMI GÜIGÜI MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ
